d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,synthetic_source,k_dirs,tau,h_min,h_max,rho_window_width_log10,rows_in_window
1000000,100000,0.1,0.001,4,lin,128,0.0,main,16,0.05,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,lin,128,0.0,main,16,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,lin,128,0.0,main,16,0.5,1e-08,0.1,7.0,10
1000000,100000,0.1,0.001,4,lin,128,0.0,main,16,1.0,1e-08,0.1,7.0,12
1000000,100000,0.1,0.001,4,lin,128,1.0,main,1,0.01,,,,0
1000000,100000,0.1,0.001,4,lin,128,1.0,main,1,0.05,0.001,0.01,1.0,3
1000000,100000,0.1,0.001,4,lin,128,1.0,main,1,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,lin,128,1.0,main,1,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,1,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,2,0.01,0.001,0.003,0.47712125471966244,2
1000000,100000,0.1,0.001,4,lin,128,1.0,main,2,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,lin,128,1.0,main,2,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,4,lin,128,1.0,main,2,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,2,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,4,0.01,0.001,0.01,1.0,3
1000000,100000,0.1,0.001,4,lin,128,1.0,main,4,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,4,lin,128,1.0,main,4,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,4,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,4,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,lin,128,1.0,main,8,0.01,0.001,0.03,1.4771212547196624,4
1000000,100000,0.1,0.001,4,lin,128,1.0,main,8,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,8,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,8,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,lin,128,1.0,main,8,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,lin,128,1.0,main,16,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,4,lin,128,1.0,main,16,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,16,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,lin,128,1.0,main,16,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,lin,128,1.0,main,16,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.05,0.001,0.003,0.47712125471966244,2
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.1,0.001,0.1,2.0,4
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.5,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,1.0,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.05,0.001,0.1,2.0,4
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.5,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,1.0,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.01,0.001,0.003,0.47712125471966244,2
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.05,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.5,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,1.0,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.01,0.001,0.01,1.0,3
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.05,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.5,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,1.0,1e-08,0.1,7.0,10
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.01,1e-08,0.1,7.0,7
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.05,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.1,1e-08,0.1,7.0,9
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.5,1e-08,0.1,7.0,10
1000000,100000,0.1,0.001,4,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,1.0,1e-08,0.1,7.0,11
1000000,100000,0.1,0.001,4,nl,128,0.0,main,1,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,128,0.0,main,1,0.05,0.0003,0.003,1.0,3
1000000,100000,0.1,0.001,4,nl,128,0.0,main,1,0.1,0.0003,0.003,1.0,3
1000000,100000,0.1,0.001,4,nl,128,0.0,main,1,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,1,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,2,0.01,0.003,0.003,0.0,1
1000000,100000,0.1,0.001,4,nl,128,0.0,main,2,0.05,0.0003,0.003,1.0,3
1000000,100000,0.1,0.001,4,nl,128,0.0,main,2,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,128,0.0,main,2,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,2,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,128,0.0,main,4,0.01,0.0003,0.003,1.0,3
1000000,100000,0.1,0.001,4,nl,128,0.0,main,4,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,128,0.0,main,4,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,4,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,128,0.0,main,4,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,0.0,main,8,0.01,0.0003,0.003,1.0,3
1000000,100000,0.1,0.001,4,nl,128,0.0,main,8,0.05,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,8,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,8,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,0.0,main,8,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,0.0,main,16,0.01,0.0001,0.1,3.0,5
1000000,100000,0.1,0.001,4,nl,128,0.0,main,16,0.05,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,0.0,main,16,0.1,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,128,0.0,main,16,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,0.0,main,16,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,1.0,main,1,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,128,1.0,main,1,0.05,0.003,0.01,0.5228787452803376,2
1000000,100000,0.1,0.001,4,nl,128,1.0,main,1,0.1,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,4,nl,128,1.0,main,1,0.5,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,1,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,128,1.0,main,2,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,128,1.0,main,2,0.05,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,4,nl,128,1.0,main,2,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,2,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,128,1.0,main,2,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,1.0,main,4,0.01,0.003,0.01,0.5228787452803376,2
1000000,100000,0.1,0.001,4,nl,128,1.0,main,4,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,4,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,4,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,1.0,main,4,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,1.0,main,8,0.01,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,4,nl,128,1.0,main,8,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,8,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,4,nl,128,1.0,main,8,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,4,nl,128,1.0,main,8,1.0,1e-08,0.1,7.0,11
1000000,100000,0.1,0.001,4,nl,128,1.0,main,16,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,4,nl,128,1.0,main,16,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,4,nl,128,1.0,main,16,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,128,1.0,main,16,0.5,1e-08,0.1,7.0,11
1000000,100000,0.1,0.001,4,nl,128,1.0,main,16,1.0,1e-08,0.1,7.0,11
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,1,0.01,,,,0
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,1,0.05,0.001,0.01,1.0,3
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,1,0.1,0.001,0.03,1.4771212547196624,4
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,1,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,1,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,2,0.01,0.001,0.001,0.0,1
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,2,0.05,0.001,0.03,1.4771212547196624,4
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,2,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,2,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,2,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,4,0.01,0.001,0.01,1.0,3
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,4,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,4,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,4,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,4,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,8,0.01,0.001,0.03,1.4771212547196624,4
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,8,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,8,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,8,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,8,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,16,0.01,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,16,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,16,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,16,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,4,nl,256,0.5,hwindow_12h_highdim_extra_g256,16,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,lin,128,0.0,main,1,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,0.0,main,1,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,0.0,main,1,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,1,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,1,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,2,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,0.0,main,2,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,2,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,2,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,2,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,4,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,0.0,main,4,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,4,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,4,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,4,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,8,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,8,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,8,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,8,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,8,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,16,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,0.0,main,16,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,16,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,0.0,main,16,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,lin,128,0.0,main,16,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,lin,128,1.0,main,1,0.01,0.003,0.03,1.0,3
1000000,100000,0.1,0.001,8,lin,128,1.0,main,1,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,1,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,1,0.5,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,1.0,main,1,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,2,0.01,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,8,lin,128,1.0,main,2,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,2,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,2,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,2,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,4,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,4,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,4,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,1.0,main,4,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,4,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,8,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,8,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,lin,128,1.0,main,8,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,8,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,8,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,lin,128,1.0,main,16,0.01,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,lin,128,1.0,main,16,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,16,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,lin,128,1.0,main,16,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,lin,128,1.0,main,16,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.01,,,,0
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,1,1.0,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.01,0.01,0.01,0.0,1
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,2,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.01,0.0003,0.1,2.5228787452803374,5
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,4,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,8,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.01,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,64,0.5,hwindow_12h_highdim_extra_g64,16,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,128,0.0,main,1,0.01,,,,0
1000000,100000,0.1,0.001,8,nl,128,0.0,main,1,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,128,0.0,main,1,0.1,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,128,0.0,main,1,0.5,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,1,1.0,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,128,0.0,main,2,0.01,0.0003,0.03,2.0,4
1000000,100000,0.1,0.001,8,nl,128,0.0,main,2,0.05,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,128,0.0,main,2,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,2,0.5,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,128,0.0,main,2,1.0,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,nl,128,0.0,main,4,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,128,0.0,main,4,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,4,0.1,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,4,0.5,1e-05,0.1,4.0,9
1000000,100000,0.1,0.001,8,nl,128,0.0,main,4,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,128,0.0,main,8,0.01,0.0003,0.1,2.5228787452803374,6
1000000,100000,0.1,0.001,8,nl,128,0.0,main,8,0.05,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,8,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,128,0.0,main,8,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,128,0.0,main,8,1.0,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,128,0.0,main,16,0.01,0.0001,0.1,3.0,7
1000000,100000,0.1,0.001,8,nl,128,0.0,main,16,0.05,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,128,0.0,main,16,0.1,3e-05,0.1,3.5228787452803374,8
1000000,100000,0.1,0.001,8,nl,128,0.0,main,16,0.5,3e-06,0.1,4.522878745280337,10
1000000,100000,0.1,0.001,8,nl,128,0.0,main,16,1.0,1e-06,0.1,5.0,11
1000000,100000,0.1,0.001,8,nl,128,1.0,main,1,0.01,,,,0
1000000,100000,0.1,0.001,8,nl,128,1.0,main,1,0.05,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,8,nl,128,1.0,main,1,0.1,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,nl,128,1.0,main,1,0.5,1e-08,0.1,7.0,7
1000000,100000,0.1,0.001,8,nl,128,1.0,main,1,1.0,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,2,0.01,0.1,0.1,0.0,1
1000000,100000,0.1,0.001,8,nl,128,1.0,main,2,0.05,0.001,0.1,2.0,5
1000000,100000,0.1,0.001,8,nl,128,1.0,main,2,0.1,1e-08,0.1,7.0,6
1000000,100000,0.1,0.001,8,nl,128,1.0,main,2,0.5,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,2,1.0,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,4,0.01,0.01,0.1,1.0,3
1000000,100000,0.1,0.001,8,nl,128,1.0,main,4,0.05,1e-08,0.1,7.0,6
1000000,100000,0.1,0.001,8,nl,128,1.0,main,4,0.1,1e-08,0.1,7.0,6
1000000,100000,0.1,0.001,8,nl,128,1.0,main,4,0.5,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,4,1.0,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,8,0.01,0.003,0.1,1.5228787452803376,4
1000000,100000,0.1,0.001,8,nl,128,1.0,main,8,0.05,1e-08,0.1,7.0,6
1000000,100000,0.1,0.001,8,nl,128,1.0,main,8,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,8,0.5,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,8,1.0,1e-08,0.1,7.0,10
1000000,100000,0.1,0.001,8,nl,128,1.0,main,16,0.01,1e-08,0.1,7.0,6
1000000,100000,0.1,0.001,8,nl,128,1.0,main,16,0.05,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,16,0.1,1e-08,0.1,7.0,8
1000000,100000,0.1,0.001,8,nl,128,1.0,main,16,0.5,1e-08,0.1,7.0,10
1000000,100000,0.1,0.001,8,nl,128,1.0,main,16,1.0,1e-08,0.1,7.0,11
