model,task,precision,perturbation_mode,h,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy,nMSE_loss,corr_loss,source_path
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2078.108073271465,2.2677793904209e-05,0.1709183177590233,4.920151857143362,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,889.3519036964393,2.2677793904209e-05,0.3356584688621197,3.9530181490347833,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2898.150224040756,6.803338171262699e-05,0.1514732953194193,11.098773827105443,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,4445.205708821115,6.803338171262699e-05,0.065133441271246,15.25225522438273,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,894.8607054935685,2.2677793904209e-05,0.1748455034880575,3.5356057569477404,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8666.300120465085,0.0002041001451378,0.1007558506854731,34.618562659281885,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,17335.6584395075,0.0002948113207547,0.1011426576649247,55.97191981686788,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3569.137478836171,0.0001360667634252,0.1306971025128755,19.497880686801278,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7505.505095623021,0.0001360667634252,0.0868925232204965,26.158906202262298,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,10897.794409446931,0.000113388969521,0.0617243654830968,28.534786011981797,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,10754.316245956255,0.0001814223512336,0.0834174347132623,35.88846623477008,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3887.909172490786,6.803338171262699e-05,0.2627118349163811,14.721215884027115,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,980.5760524246562,2.2677793904209e-05,0.1312178097238412,3.3575519212107467,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1916.3025854867665,2.2677793904209e-05,0.276519937455323,5.2188255254467935,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,18800.177486727884,0.0002948113207547,0.1072797271661358,60.27360286246849,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8808.21016376188,9.0711175616836e-05,0.126528348177604,24.09944447797435,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,6487.182290270133,9.0711175616836e-05,0.103734370637542,21.343154881480736,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2965.492918455519,6.803338171262699e-05,0.1975364792922199,11.94885756099744,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,14130.937404646336,0.000226777939042,0.1141999027879472,46.941934196069845,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,34362.38209130164,0.0003855224963715,0.1408777094798875,96.65556086283848,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,14556.157554073468,0.0002041001451378,0.0718256379662644,43.70855601789902,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3511.098329334542,4.5355587808418e-05,0.2040833946160023,11.466854367714204,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1642.770199299638,0.0006123004354136,0.1174328692220215,23.904864868871183,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,133.49381588345162,0.0003855224963715,0.1793497986346095,5.423688286427773,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,722.6333905501334,0.0003628447024673,0.1210511541604044,11.747247884618613,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,77.90134767033973,0.0003174891146589,0.1762998348745879,4.112475813100904,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,421.2973201557192,9.0711175616836e-05,0.1165252036509031,4.615263432348908,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,924.0387105180798,0.0002041001451378,0.1112918415995924,11.141430819710695,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1.0,0.0,,0.0,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,467.9202777578804,0.0004308780841799,0.1574912073032672,11.640231598315095,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,39.12916413922128,0.0001587445573294,0.1444469527692793,1.9096613127479116,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1898.972352693594,0.0001814223512336,0.1278017396120512,13.461419614766273,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,788.5511406683421,0.0002948113207547,0.1280009592341872,12.449287328953307,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1668.4006226260026,0.0001587445573294,0.126298285509635,13.95590609714664,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,93.37673323461132,0.000226777939042,0.1558164433467515,3.57806638356092,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,278.5459240257569,4.5355587808418e-05,0.2641113352096174,2.94430843808319,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1758.217826998673,0.0002721335268505,0.154299647155183,16.73700285442146,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,131.18775103234083,4.5355587808418e-05,0.2327841863536921,2.259450913493192,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,28.107074941406943,4.5355587808418e-05,0.1720284145310539,0.9544428192855526,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,608.2544701939086,0.0003855224963715,0.1859564201634553,12.006427091108824,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,906.3107295526694,0.0002494557329462,0.0947898392239377,11.68168025645554,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,279.2628660893497,0.0001587445573294,0.1231928703415399,5.492979127842977,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1211.304008773373,0.0001587445573294,0.1611809643377781,11.347652853715433,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,395.74611529340206,0.0003401669085631,0.1768855412007617,8.433755343266165,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1246.1917078880422,0.0003174891146589,0.1345138815942582,13.575518434812349,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1866.7359994353253,0.0002721335268505,0.0950892450954877,19.11262577253424,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,79.09047396642266,2.2677793904209e-05,0.2960080323568725,1.2426240177828236,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,454.47168025227495,0.0001814223512336,0.2309516565140665,6.894740140197348,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,948.883678232469,0.0002494557329462,0.1140324249483674,12.600981683625792,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,512.0116392437843,0.0002948113207547,0.1403303817931205,8.87923666602723,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,18.45994825109379,2.2677793904209e-05,0.253865192286041,0.4980737779904781,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,311.718884736294,9.0711175616836e-05,0.1490587579757268,4.643560013420155,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,4434.817865692784,0.000544267053701,0.1244397462341267,38.879094092633686,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,128.8015533218868,0.000113388969521,0.0829735223334698,3.049096489343089,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,287.1898408191912,0.000226777939042,0.1660482469889946,6.786587574277572,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,338.3409915115877,0.0001360667634252,0.2031982818310115,5.099174661149381,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,492.5157565724571,6.803338171262699e-05,0.1658223287539713,4.757041862584143,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,2038.3553214896965,0.0001814223512336,0.1141731711071549,17.39254709887988,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,763.5276832945516,0.0003401669085631,0.1080215720624114,12.974414294264976,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,455.7197755839556,0.000113388969521,0.1018140675041303,4.86079536630309,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,136.31979855645892,0.000113388969521,0.1394948400624856,3.0679371017030856,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1049.7264788613288,0.0002041001451378,0.0984856667520105,10.587891096093085,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,633.1333161270952,0.0002041001451378,0.0933175040724631,9.58644074208703,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,4023.065360628027,0.0004082002902757,0.1125273873084853,30.24244169083732,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,753.1565082407644,0.0003401669085631,0.147681045852747,12.008825954412409,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,2046.100749162989,0.000226777939042,0.1119445704018332,18.01336571984257,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1627.4983902752265,9.0711175616836e-05,0.0982482883210483,10.49210410438219,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1956.7652421631303,0.0004989114658925,0.1534736719411904,24.899086992329103,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,5953.872684508195,0.0002494557329462,0.1209873367749035,31.078737484260568,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,112.96921565338694,9.0711175616836e-05,0.15755558911761,2.488514488025891,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,800.0427055923823,0.000226777939042,0.0385273730702364,11.508348556527237,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1264.689467666851,0.0002041001451378,0.1419786691035814,13.11948081183617,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,601.100973238999,9.0711175616836e-05,0.1439931771152017,6.018223988600113,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,338.7326498609449,4.5355587808418e-05,0.1506884861630474,3.11733349545641,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1208.3196186624714,6.803338171262699e-05,0.2048929862274534,7.289954031257412,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,387.7070283552157,0.000226777939042,0.2063225727295206,6.36312035195466,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,859.9354166588902,9.0711175616836e-05,0.1907377816060408,7.565878644665981,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1294.4129182773306,0.000113388969521,0.1011850060752479,10.006287814151886,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,2255.006779319025,0.0002494557329462,0.1377480768293953,21.11339624736071,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,490.1914089518796,0.0002041001451378,0.1415583297208652,7.791908735411985,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1737.1655672069487,0.0001587445573294,0.0982269894335296,13.804609525692891,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,71.07235257467693,4.5355587808418e-05,0.151900142110355,1.3519011538924266,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,260.76017796484336,0.0001360667634252,0.1441970193647874,4.107019512359361,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,252.7609129797586,0.0001360667634252,0.0525892971378497,4.97103662933995,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1457.4238372770244,0.000226777939042,0.1551135435997578,14.480381973829044,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,267.77877138139644,9.0711175616836e-05,0.2228482391487925,3.627129542290234,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,640.6122748932668,6.803338171262699e-05,0.2007189667193839,5.52728374983887,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,3e-07,interval,1800.8386931545947,0.0001814223512336,0.1013222371096949,16.200971341522397,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
